-0.105970, 2.960000, -0.000487,0.647754, 1.391143
-0.106651, 2.940000, 0.000496,0.657219, 1.405662
-0.107336, 2.920000, 0.000370,0.650150, 1.397765
-0.108216, 2.900000, -0.000051,0.648781, 1.419736
-0.108893, 2.880000, -0.000288,0.648930, 1.417985
-0.109775, 2.860000, 0.000045,0.644640, 1.443348
-0.110590, 2.840000, -0.000152,0.651642, 1.425549
-0.111266, 2.820000, -0.000224,0.649800, 1.461572
-0.112169, 2.800000, -0.000156,0.648596, 1.494946
-0.113026, 2.780000, -0.000198,0.638658, 1.493960
-0.113761, 2.760000, 0.000262,0.642625, 1.494104
-0.114667, 2.740000, -0.000035,0.647473, 1.494407
-0.115503, 2.720000, 0.000258,0.650750, 1.532137
-0.116316, 2.700000, 0.000498,0.651748, 1.538075
-0.117262, 2.680000, -0.000985,0.645978, 1.522824
-0.118288, 2.660000, -0.000223,0.644111, 1.562661
-0.118997, 2.640000, -0.000292,0.650192, 1.568121
-0.120033, 2.620000, -0.000703,0.655493, 1.599837
-0.120995, 2.600000, 0.000220,0.657359, 1.596825
-0.121922, 2.580000, -0.000544,0.652218, 1.629052
-0.122960, 2.560000, -0.000034,0.647120, 1.657653
-0.124034, 2.540000, 0.000289,0.657724, 1.697667
-0.124982, 2.520000, -0.000073,0.649182, 1.687833
-0.125990, 2.500000, 0.000339,0.648142, 1.710413
-0.126968, 2.480000, 0.000487,0.644638, 1.709929
-0.128233, 2.460000, 0.000267,0.646343, 1.763824
-0.129257, 2.440000, -0.000064,0.642397, 1.780642
-0.130256, 2.420000, -0.000473,0.643447, 1.743355
-0.131371, 2.400000, 0.000157,0.645821, 1.827422
-0.132579, 2.380000, -0.000167,0.635387, 1.823300
-0.133633, 2.360000, -0.000862,0.639483, 1.826285
-0.134720, 2.340000, 0.000338,0.637679, 1.878786
-0.135990, 2.320000, -0.000049,0.644187, 1.874431
-0.137361, 2.300000, 0.000010,0.643181, 1.932892
-0.138406, 2.280000, 0.000468,0.651179, 2.010411
-0.139597, 2.260000, -0.000248,0.635673, 1.990957
-0.140822, 2.240000, -0.000025,0.640435, 1.999401
-0.142202, 2.220000, -0.000482,0.636736, 2.065642
-0.143376, 2.200000, 0.000080,0.635290, 2.114418
-0.144679, 2.180000, 0.000604,0.638521, 2.105185
-0.146213, 2.160000, -0.000084,0.631115, 2.162943
-0.147577, 2.140000, 0.000133,0.629405, 2.124214
-0.148874, 2.120000, 0.000453,0.629228, 2.215614
-0.150366, 2.100000, -0.000195,0.630780, 2.235192
-0.151857, 2.080000, 0.001172,0.630416, 2.239076
-0.153210, 2.060000, -0.000414,0.627504, 2.275159
-0.154716, 2.040000, -0.000145,0.637999, 2.347534
-0.156188, 2.020000, -0.000750,0.612249, 2.369791
-0.157908, 2.000000, -0.000730,0.613597, 2.486255
-0.159154, 1.980000, -0.000412,0.612765, 2.483892
-0.160974, 1.960000, -0.000928,0.621240, 2.497739
-0.162609, 1.940000, -0.000000,0.616063, 2.520881
-0.164258, 1.920000, -0.000269,0.605021, 2.584136
-0.165944, 1.900000, 0.000777,0.609597, 2.690625
-0.167559, 1.880000, 0.001547,0.590625, 2.744834
-0.169252, 1.860000, 0.000167,0.601435, 2.768593
-0.170888, 1.840000, -0.002490,0.588311, 2.844808
-0.172745, 1.820000, 0.000209,0.589984, 2.991648
-0.174651, 1.800000, 0.000859,0.586297, 2.928254
-0.176418, 1.780000, -0.001390,0.584308, 3.063229
-0.178206, 1.760000, 0.000307,0.574564, 3.208606
-0.180097, 1.740000, -0.001233,0.572977, 3.170414
-0.182015, 1.720000, -0.000704,0.572809, 3.232472
-0.184066, 1.700000, -0.000894,0.564757, 3.324294
-0.185761, 1.680000, 0.001479,0.553322, 3.467884
-0.188030, 1.660000, 0.000391,0.552606, 3.530119
-0.190049, 1.640000, 0.000231,0.546198, 3.586186
-0.192074, 1.620000, 0.000113,0.540630, 3.656017
-0.193983, 1.600000, -0.001840,0.536290, 3.870891
-0.196113, 1.580000, 0.003238,0.528731, 3.954953
-0.198016, 1.560000, 0.000256,0.519012, 4.069998
-0.200349, 1.540000, 0.002718,0.511460, 4.302397
-0.202689, 1.520000, -0.000419,0.504036, 4.519601
-0.204924, 1.500000, -0.000168,0.494587, 4.606418
-0.207070, 1.480000, -0.001042,0.483382, 4.473275
-0.209259, 1.460000, 0.000910,0.474415, 4.537219
-0.211351, 1.440000, -0.000496,0.473099, 5.031128
-0.213667, 1.420000, 0.002643,0.456513, 4.847920
-0.215889, 1.400000, 0.000193,0.453595, 4.744016
-0.218244, 1.380000, 0.001343,0.438637, 5.510748
-0.220642, 1.360000, -0.003464,0.429003, 5.577632
-0.222901, 1.340000, -0.000373,0.421954, 5.599610
-0.225381, 1.320000, -0.002373,0.403605, 6.093939
-0.227593, 1.300000, 0.005347,0.402502, 5.890483
-0.230129, 1.280000, 0.007743,0.388847, 6.405140
-0.232276, 1.260000, 0.007261,0.374176, 6.333971
-0.234684, 1.240000, -0.002401,0.362767, 6.865987
-0.237092, 1.220000, 0.002853,0.352403, 6.983105
-0.239459, 1.200000, 0.012305,0.341056, 7.753658
-0.241747, 1.180000, -0.000699,0.326245, 8.161920
-0.244121, 1.160000, 0.003162,0.321748, 7.704574
-0.246666, 1.140000, -0.012540,0.308335, 8.690032
-0.248930, 1.120000, -0.007146,0.290750, 8.071854
-0.251302, 1.100000, -0.000506,0.283518, 10.162022
-0.253610, 1.080000, -0.014588,0.265056, 8.795169
-0.255716, 1.060000, -0.015056,0.256565, 8.014903
-0.258010, 1.040000, 0.025263,0.243387, 9.293739
-0.260445, 1.020000, 0.017986,0.231498, 10.336867
-0.262392, 1.000000, -0.019555,0.217993, 10.223409
-0.264468, 0.980000, -0.025078,0.205366, 12.788637
-0.266943, 0.960000, 0.003885,0.193904, 10.822394
-0.268917, 0.940000, 0.013741,0.183841, 14.833548
-0.270820, 0.920000, 0.033224,0.173965, 10.356335
-0.272946, 0.900000, 0.019130,0.157254, 9.949767
-0.274459, 0.880000, 0.021538,0.151148, 13.846461
-0.276834, 0.860000, -0.068251,0.141026, 17.298321
-0.278737, 0.840000, 0.023240,0.129395, 9.601089
-0.279817, 0.820000, 0.066466,0.117291, 12.528531
-0.281818, 0.800000, 0.064920,0.109562, 9.882626
-0.283526, 0.780000, 0.116985,0.103364, 10.896944
-0.286114, 0.760000, 0.014765,0.089956, 10.998748
-0.287364, 0.740000, 0.069252,0.078617, 6.353433
-0.288536, 0.720000, 0.089973,0.076860, 5.514652
-0.289859, 0.700000, 0.096064,0.069643, 6.032283
-0.292162, 0.680000, 0.162010,0.061499, 8.040375
-0.292444, 0.660000, 0.067932,0.052170, 4.591109
-0.294509, 0.640000, 0.142456,0.046776, 8.803409
-0.294676, 0.620000, -0.042751,0.040845, 11.927419
-0.296355, 0.600000, 0.035068,0.041548, 2.423397
-0.297666, 0.580000, 0.070015,0.033019, 1.085487
-0.298075, 0.560000, 0.064990,0.027016, 1.776333
-0.299138, 0.540000, 0.058253,0.024282, 1.469097
-0.298986, 0.520000, 0.076176,0.021687, 1.478357
-0.299594, 0.500000, 0.055345,0.018988, 1.101616
-0.299720, 0.480000, 0.018964,0.017027, 1.659292
-0.300530, 0.460000, 0.013837,0.011991, 0.525010
-0.300920, 0.440000, 0.003480,0.011034, 0.609479
-0.301329, 0.420000, 0.033615,0.008472, 0.589637
-0.301694, 0.400000, 0.031424,0.007045, 0.654007
-0.302346, 0.380000, 0.025165,0.004809, 0.202014
-0.302348, 0.360000, 0.031300,0.005110, 0.428464
-0.302364, 0.340000, 0.039425,0.004668, 0.204876
-0.302380, 0.320000, 0.011929,0.002870, 0.409903
-0.302208, 0.300000, 0.041832,0.002305, 1.446183
-0.301753, 0.280000, -0.011565,0.005576, 0.717036
-0.302725, 0.260000, -0.002519,0.003208, 0.159295
-0.301205, 0.240000, 0.005214,0.005452, 0.219066
-0.300704, 0.220000, 0.005942,0.005183, 0.186876
-0.301622, 0.200000, 0.037722,0.002381, 0.323783
-0.299929, 0.180000, -0.021459,0.002940, 0.551720
-0.298881, 0.160000, -0.033108,0.016303, 0.617662
-0.298855, 0.140000, 0.010690,0.014630, 0.324738
-0.299292, 0.120000, -0.012084,0.004646, 0.272150
-0.300329, 0.100000, -0.005715,0.002774, 0.304147
-0.298921, 0.080000, -0.011204,0.010772, 1.655927
-0.299674, 0.060000, -0.012426,0.004226, 0.245128
-0.299852, 0.040000, 0.002774,0.013704, 0.152720
-0.299023, 0.020000, -0.002209,0.007696, 0.216701
-0.298437, 0.000000, -0.005006,0.000000, 0.039385
